year,month,variable,old_product,new_product,old_value,new_value,delta_new_minus_old
1983,5,pre,CRU-CY4.08,CRU-CY4.10,5.4,5.7,0.2999999999999998
1983,6,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.4,-0.09999999999999998
1983,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1983,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1983,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1983,10,pre,CRU-CY4.08,CRU-CY4.10,4.3,3.5,-0.7999999999999998
1983,11,pre,CRU-CY4.08,CRU-CY4.10,56.9,57.3,0.3999999999999986
1983,12,pre,CRU-CY4.08,CRU-CY4.10,33.9,38.6,4.700000000000003
1984,1,pre,CRU-CY4.08,CRU-CY4.10,106.0,100.9,-5.099999999999994
1984,2,pre,CRU-CY4.08,CRU-CY4.10,33.1,31.5,-1.6000000000000014
1984,3,pre,CRU-CY4.08,CRU-CY4.10,86.6,82.2,-4.3999999999999915
1984,4,pre,CRU-CY4.08,CRU-CY4.10,37.5,37.8,0.29999999999999716
1984,5,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1984,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.1,0.1
1984,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1984,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1984,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1984,10,pre,CRU-CY4.08,CRU-CY4.10,21.6,25.1,3.5
1984,11,pre,CRU-CY4.08,CRU-CY4.10,39.8,39.0,-0.7999999999999972
1984,12,pre,CRU-CY4.08,CRU-CY4.10,59.8,72.8,13.0
1985,1,pre,CRU-CY4.08,CRU-CY4.10,60.2,53.6,-6.600000000000001
1985,2,pre,CRU-CY4.08,CRU-CY4.10,160.6,155.9,-4.699999999999989
1985,3,pre,CRU-CY4.08,CRU-CY4.10,27.0,31.9,4.899999999999999
1985,4,pre,CRU-CY4.08,CRU-CY4.10,26.5,30.5,4.0
1985,5,pre,CRU-CY4.08,CRU-CY4.10,1.6,1.7,0.09999999999999987
1985,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1985,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1985,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1985,9,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.3,-0.10000000000000003
1985,10,pre,CRU-CY4.08,CRU-CY4.10,23.1,21.4,-1.7000000000000028
1985,11,pre,CRU-CY4.08,CRU-CY4.10,19.9,17.6,-2.299999999999997
1985,12,pre,CRU-CY4.08,CRU-CY4.10,64.9,67.7,2.799999999999997
1986,1,pre,CRU-CY4.08,CRU-CY4.10,75.6,71.9,-3.6999999999999886
1986,2,pre,CRU-CY4.08,CRU-CY4.10,93.4,91.9,-1.5
1986,3,pre,CRU-CY4.08,CRU-CY4.10,14.1,14.3,0.20000000000000107
1986,4,pre,CRU-CY4.08,CRU-CY4.10,18.1,23.9,5.799999999999997
1986,5,pre,CRU-CY4.08,CRU-CY4.10,17.0,19.9,2.8999999999999986
1986,6,pre,CRU-CY4.08,CRU-CY4.10,0.7,0.4,-0.29999999999999993
1986,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1986,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1986,9,pre,CRU-CY4.08,CRU-CY4.10,1.3,1.1,-0.19999999999999996
1986,10,pre,CRU-CY4.08,CRU-CY4.10,34.8,33.2,-1.5999999999999943
1986,11,pre,CRU-CY4.08,CRU-CY4.10,198.0,214.5,16.5
1986,12,pre,CRU-CY4.08,CRU-CY4.10,92.9,90.1,-2.8000000000000114
1987,1,pre,CRU-CY4.08,CRU-CY4.10,79.4,75.4,-4.0
1987,2,pre,CRU-CY4.08,CRU-CY4.10,39.3,41.3,2.0
1987,3,pre,CRU-CY4.08,CRU-CY4.10,70.1,69.9,-0.19999999999998863
1987,4,pre,CRU-CY4.08,CRU-CY4.10,4.3,3.1,-1.1999999999999997
1987,5,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.2,-0.09999999999999998
1987,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1987,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1987,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1987,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1987,10,pre,CRU-CY4.08,CRU-CY4.10,42.3,42.2,-0.09999999999999432
1987,11,pre,CRU-CY4.08,CRU-CY4.10,27.6,16.9,-10.700000000000003
1987,12,pre,CRU-CY4.08,CRU-CY4.10,151.2,154.8,3.6000000000000227
1988,1,pre,CRU-CY4.08,CRU-CY4.10,122.4,128.0,5.599999999999994
1988,2,pre,CRU-CY4.08,CRU-CY4.10,149.9,152.3,2.4000000000000057
1988,3,pre,CRU-CY4.08,CRU-CY4.10,62.0,59.4,-2.6000000000000014
1988,4,pre,CRU-CY4.08,CRU-CY4.10,11.0,12.7,1.6999999999999993
1988,5,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.1,-0.4
1988,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1988,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1988,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1988,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1988,10,pre,CRU-CY4.08,CRU-CY4.10,12.6,9.9,-2.6999999999999993
1988,11,pre,CRU-CY4.08,CRU-CY4.10,47.1,43.2,-3.8999999999999986
1988,12,pre,CRU-CY4.08,CRU-CY4.10,151.3,148.0,-3.3000000000000114
1989,1,pre,CRU-CY4.08,CRU-CY4.10,66.3,71.9,5.6000000000000085
1989,2,pre,CRU-CY4.08,CRU-CY4.10,40.0,45.7,5.700000000000003
1989,3,pre,CRU-CY4.08,CRU-CY4.10,62.1,61.3,-0.8000000000000043
1989,4,pre,CRU-CY4.08,CRU-CY4.10,0.6,0.5,-0.09999999999999998
1989,5,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.1,-0.19999999999999998
1989,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1989,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1989,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1989,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1989,10,pre,CRU-CY4.08,CRU-CY4.10,17.0,16.6,-0.3999999999999986
1989,11,pre,CRU-CY4.08,CRU-CY4.10,67.2,69.8,2.5999999999999943
1989,12,pre,CRU-CY4.08,CRU-CY4.10,71.3,62.6,-8.699999999999996
1990,1,pre,CRU-CY4.08,CRU-CY4.10,110.7,114.2,3.5
1990,2,pre,CRU-CY4.08,CRU-CY4.10,65.4,62.2,-3.200000000000003
1990,3,pre,CRU-CY4.08,CRU-CY4.10,51.9,60.7,8.800000000000004
1990,4,pre,CRU-CY4.08,CRU-CY4.10,27.9,30.9,3.0
1990,5,pre,CRU-CY4.08,CRU-CY4.10,2.0,0.9,-1.1
1990,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1990,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1990,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1990,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.1,0.1
1990,10,pre,CRU-CY4.08,CRU-CY4.10,7.6,9.6,2.0
1990,11,pre,CRU-CY4.08,CRU-CY4.10,23.7,20.5,-3.1999999999999993
1990,12,pre,CRU-CY4.08,CRU-CY4.10,15.0,20.8,5.800000000000001
1991,1,pre,CRU-CY4.08,CRU-CY4.10,142.1,145.1,3.0
1991,2,pre,CRU-CY4.08,CRU-CY4.10,61.5,58.6,-2.8999999999999986
1991,3,pre,CRU-CY4.08,CRU-CY4.10,80.2,93.4,13.200000000000003
1991,4,pre,CRU-CY4.08,CRU-CY4.10,17.8,15.0,-2.8000000000000007
1991,5,pre,CRU-CY4.08,CRU-CY4.10,3.2,2.7,-0.5
1991,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1991,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1991,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1991,9,pre,CRU-CY4.08,CRU-CY4.10,0.8,1.0,0.19999999999999996
1991,10,pre,CRU-CY4.08,CRU-CY4.10,12.8,11.6,-1.200000000000001
1991,11,pre,CRU-CY4.08,CRU-CY4.10,100.2,91.9,-8.299999999999997
1991,12,pre,CRU-CY4.08,CRU-CY4.10,234.3,239.3,5.0
1992,1,pre,CRU-CY4.08,CRU-CY4.10,155.7,161.6,5.900000000000006
1992,2,pre,CRU-CY4.08,CRU-CY4.10,169.0,171.1,2.0999999999999943
1992,3,pre,CRU-CY4.08,CRU-CY4.10,27.6,27.3,-0.3000000000000007
1992,4,pre,CRU-CY4.08,CRU-CY4.10,7.6,6.8,-0.7999999999999998
1992,5,pre,CRU-CY4.08,CRU-CY4.10,8.2,7.7,-0.4999999999999991
1992,6,pre,CRU-CY4.08,CRU-CY4.10,1.3,1.6,0.30000000000000004
1992,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1992,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1992,9,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
1992,10,pre,CRU-CY4.08,CRU-CY4.10,1.1,0.4,-0.7000000000000001
1992,11,pre,CRU-CY4.08,CRU-CY4.10,57.7,65.0,7.299999999999997
1992,12,pre,CRU-CY4.08,CRU-CY4.10,179.0,201.3,22.30000000000001
1993,1,pre,CRU-CY4.08,CRU-CY4.10,96.6,101.7,5.1000000000000085
1993,2,pre,CRU-CY4.08,CRU-CY4.10,82.5,82.2,-0.29999999999999716
1993,3,pre,CRU-CY4.08,CRU-CY4.10,31.5,27.5,-4.0
1993,4,pre,CRU-CY4.08,CRU-CY4.10,1.4,1.4,0.0
1993,5,pre,CRU-CY4.08,CRU-CY4.10,10.4,11.7,1.299999999999999
1993,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1993,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1993,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1993,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1993,10,pre,CRU-CY4.08,CRU-CY4.10,16.3,16.8,0.5
1993,11,pre,CRU-CY4.08,CRU-CY4.10,28.9,28.7,-0.1999999999999993
1993,12,pre,CRU-CY4.08,CRU-CY4.10,45.4,59.2,13.800000000000004
1994,1,pre,CRU-CY4.08,CRU-CY4.10,123.4,127.8,4.3999999999999915
1994,2,pre,CRU-CY4.08,CRU-CY4.10,77.4,84.2,6.799999999999997
1994,3,pre,CRU-CY4.08,CRU-CY4.10,56.2,60.3,4.099999999999994
1994,4,pre,CRU-CY4.08,CRU-CY4.10,9.9,8.7,-1.200000000000001
1994,5,pre,CRU-CY4.08,CRU-CY4.10,5.5,4.2,-1.2999999999999998
1994,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1994,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1994,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1994,9,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.4,0.10000000000000003
1994,10,pre,CRU-CY4.08,CRU-CY4.10,20.5,18.0,-2.5
1994,11,pre,CRU-CY4.08,CRU-CY4.10,185.4,207.3,21.900000000000006
1994,12,pre,CRU-CY4.08,CRU-CY4.10,135.2,127.1,-8.099999999999994
1995,1,pre,CRU-CY4.08,CRU-CY4.10,31.5,26.2,-5.300000000000001
1995,2,pre,CRU-CY4.08,CRU-CY4.10,70.0,77.6,7.599999999999994
1995,3,pre,CRU-CY4.08,CRU-CY4.10,31.8,33.8,1.9999999999999964
1995,4,pre,CRU-CY4.08,CRU-CY4.10,16.9,22.4,5.5
1995,5,pre,CRU-CY4.08,CRU-CY4.10,2.3,2.3,0.0
1995,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1995,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1995,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1995,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1995,10,pre,CRU-CY4.08,CRU-CY4.10,1.2,0.9,-0.29999999999999993
1995,11,pre,CRU-CY4.08,CRU-CY4.10,74.2,68.4,-5.799999999999997
1995,12,pre,CRU-CY4.08,CRU-CY4.10,34.3,32.5,-1.7999999999999972
1996,1,pre,CRU-CY4.08,CRU-CY4.10,132.6,137.2,4.599999999999994
1996,2,pre,CRU-CY4.08,CRU-CY4.10,36.3,34.6,-1.6999999999999957
1996,3,pre,CRU-CY4.08,CRU-CY4.10,90.3,85.4,-4.8999999999999915
1996,4,pre,CRU-CY4.08,CRU-CY4.10,18.2,17.1,-1.0999999999999979
1996,5,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.5,0.2
1996,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1996,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1996,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1996,9,pre,CRU-CY4.08,CRU-CY4.10,0.8,0.6,-0.20000000000000007
1996,10,pre,CRU-CY4.08,CRU-CY4.10,30.4,27.6,-2.799999999999997
1996,11,pre,CRU-CY4.08,CRU-CY4.10,16.8,18.4,1.5999999999999979
1996,12,pre,CRU-CY4.08,CRU-CY4.10,58.1,55.3,-2.8000000000000043
1997,1,pre,CRU-CY4.08,CRU-CY4.10,80.8,92.9,12.100000000000009
1997,2,pre,CRU-CY4.08,CRU-CY4.10,106.7,115.6,8.899999999999991
1997,3,pre,CRU-CY4.08,CRU-CY4.10,77.7,81.9,4.200000000000003
1997,4,pre,CRU-CY4.08,CRU-CY4.10,15.5,13.9,-1.5999999999999996
1997,5,pre,CRU-CY4.08,CRU-CY4.10,5.4,7.0,1.5999999999999996
1997,6,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.2,0.0
1997,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1997,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1997,9,pre,CRU-CY4.08,CRU-CY4.10,1.4,1.2,-0.19999999999999996
1997,10,pre,CRU-CY4.08,CRU-CY4.10,23.9,25.5,1.6000000000000014
1997,11,pre,CRU-CY4.08,CRU-CY4.10,52.3,53.6,1.3000000000000043
1997,12,pre,CRU-CY4.08,CRU-CY4.10,100.3,95.1,-5.200000000000003
1998,1,pre,CRU-CY4.08,CRU-CY4.10,97.6,99.8,2.200000000000003
1998,2,pre,CRU-CY4.08,CRU-CY4.10,60.2,56.0,-4.200000000000003
1998,3,pre,CRU-CY4.08,CRU-CY4.10,87.0,96.3,9.299999999999997
1998,4,pre,CRU-CY4.08,CRU-CY4.10,9.7,8.1,-1.5999999999999996
1998,5,pre,CRU-CY4.08,CRU-CY4.10,7.7,7.6,-0.10000000000000053
1998,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1998,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1998,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1998,9,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.5,0.0
1998,10,pre,CRU-CY4.08,CRU-CY4.10,2.6,1.8,-0.8
1998,11,pre,CRU-CY4.08,CRU-CY4.10,11.1,5.6,-5.5
1998,12,pre,CRU-CY4.08,CRU-CY4.10,60.4,45.4,-15.0
1999,1,pre,CRU-CY4.08,CRU-CY4.10,67.9,69.7,1.7999999999999972
1999,2,pre,CRU-CY4.08,CRU-CY4.10,55.1,61.8,6.699999999999996
1999,3,pre,CRU-CY4.08,CRU-CY4.10,38.7,32.3,-6.400000000000006
1999,4,pre,CRU-CY4.08,CRU-CY4.10,13.7,13.0,-0.6999999999999993
1999,5,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1999,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1999,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1999,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1999,9,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.3,-0.10000000000000003
1999,10,pre,CRU-CY4.08,CRU-CY4.10,8.2,6.8,-1.3999999999999995
1999,11,pre,CRU-CY4.08,CRU-CY4.10,13.5,11.6,-1.9000000000000004
1999,12,pre,CRU-CY4.08,CRU-CY4.10,23.4,20.8,-2.599999999999998
2000,1,pre,CRU-CY4.08,CRU-CY4.10,185.1,182.2,-2.9000000000000057
2000,2,pre,CRU-CY4.08,CRU-CY4.10,41.3,38.2,-3.0999999999999943
2000,3,pre,CRU-CY4.08,CRU-CY4.10,44.3,41.4,-2.8999999999999986
2000,4,pre,CRU-CY4.08,CRU-CY4.10,7.4,4.5,-2.9000000000000004
2000,5,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.1,-0.19999999999999998
2000,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2000,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2000,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2000,9,pre,CRU-CY4.08,CRU-CY4.10,0.7,0.5,-0.19999999999999996
2000,10,pre,CRU-CY4.08,CRU-CY4.10,48.6,47.4,-1.2000000000000028
2000,11,pre,CRU-CY4.08,CRU-CY4.10,26.2,25.0,-1.1999999999999993
2000,12,pre,CRU-CY4.08,CRU-CY4.10,114.5,101.9,-12.599999999999994
2001,1,pre,CRU-CY4.08,CRU-CY4.10,79.0,73.8,-5.200000000000003
2001,2,pre,CRU-CY4.08,CRU-CY4.10,86.9,86.7,-0.20000000000000284
2001,3,pre,CRU-CY4.08,CRU-CY4.10,14.7,20.4,5.699999999999999
2001,4,pre,CRU-CY4.08,CRU-CY4.10,13.1,19.3,6.200000000000001
2001,5,pre,CRU-CY4.08,CRU-CY4.10,11.0,10.9,-0.09999999999999964
2001,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2001,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2001,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2001,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
2001,10,pre,CRU-CY4.08,CRU-CY4.10,16.9,14.4,-2.4999999999999982
2001,11,pre,CRU-CY4.08,CRU-CY4.10,58.9,56.1,-2.799999999999997
2001,12,pre,CRU-CY4.08,CRU-CY4.10,123.0,114.3,-8.700000000000003
2002,1,pre,CRU-CY4.08,CRU-CY4.10,172.4,155.1,-17.30000000000001
2002,2,pre,CRU-CY4.08,CRU-CY4.10,56.4,55.0,-1.3999999999999986
2002,3,pre,CRU-CY4.08,CRU-CY4.10,49.0,47.0,-2.0
2002,4,pre,CRU-CY4.08,CRU-CY4.10,36.5,35.4,-1.1000000000000014
2002,5,pre,CRU-CY4.08,CRU-CY4.10,4.1,4.5,0.40000000000000036
2002,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2002,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2002,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2002,9,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.3,0.0
2002,10,pre,CRU-CY4.08,CRU-CY4.10,11.6,12.0,0.40000000000000036
2002,11,pre,CRU-CY4.08,CRU-CY4.10,33.7,48.2,14.5
2002,12,pre,CRU-CY4.08,CRU-CY4.10,136.6,132.3,-4.299999999999983
2003,1,pre,CRU-CY4.08,CRU-CY4.10,90.3,91.7,1.4000000000000057
2003,2,pre,CRU-CY4.08,CRU-CY4.10,189.0,177.1,-11.900000000000006
2003,3,pre,CRU-CY4.08,CRU-CY4.10,107.3,96.7,-10.599999999999994
2003,4,pre,CRU-CY4.08,CRU-CY4.10,12.5,13.4,0.9000000000000004
2003,5,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.4,0.0
2003,6,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
2003,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2003,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2003,9,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.2,0.0
2003,10,pre,CRU-CY4.08,CRU-CY4.10,2.4,1.7,-0.7
2003,11,pre,CRU-CY4.08,CRU-CY4.10,34.6,34.8,0.19999999999999574
2003,12,pre,CRU-CY4.08,CRU-CY4.10,114.7,138.0,23.299999999999997
2004,1,pre,CRU-CY4.08,CRU-CY4.10,142.2,142.1,-0.09999999999999432
2004,2,pre,CRU-CY4.08,CRU-CY4.10,67.1,71.1,4.0
2004,3,pre,CRU-CY4.08,CRU-CY4.10,16.8,30.7,13.899999999999999
2004,4,pre,CRU-CY4.08,CRU-CY4.10,4.6,4.4,-0.1999999999999993
2004,5,pre,CRU-CY4.08,CRU-CY4.10,2.8,2.1,-0.6999999999999997
2004,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
2004,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2004,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2004,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
2004,10,pre,CRU-CY4.08,CRU-CY4.10,2.8,2.6,-0.19999999999999973
2004,11,pre,CRU-CY4.08,CRU-CY4.10,76.2,63.4,-12.800000000000004
2004,12,pre,CRU-CY4.08,CRU-CY4.10,57.2,63.9,6.699999999999996
2005,1,pre,CRU-CY4.08,CRU-CY4.10,108.1,94.6,-13.5
2005,2,pre,CRU-CY4.08,CRU-CY4.10,79.4,66.7,-12.700000000000003
2005,3,pre,CRU-CY4.08,CRU-CY4.10,31.9,31.3,-0.5999999999999979
2005,4,pre,CRU-CY4.08,CRU-CY4.10,15.0,15.1,0.09999999999999964
2005,5,pre,CRU-CY4.08,CRU-CY4.10,2.4,3.4,1.0
2005,6,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.3,-0.10000000000000003
2005,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2005,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2005,9,pre,CRU-CY4.08,CRU-CY4.10,0.6,0.6,0.0
2005,10,pre,CRU-CY4.08,CRU-CY4.10,9.3,22.0,12.7
2005,11,pre,CRU-CY4.08,CRU-CY4.10,40.5,56.0,15.5
2005,12,pre,CRU-CY4.08,CRU-CY4.10,74.2,68.0,-6.200000000000003
2006,1,pre,CRU-CY4.08,CRU-CY4.10,93.7,89.6,-4.1000000000000085
2006,2,pre,CRU-CY4.08,CRU-CY4.10,51.3,66.1,14.799999999999997
2006,3,pre,CRU-CY4.08,CRU-CY4.10,11.8,8.7,-3.1000000000000014
2006,4,pre,CRU-CY4.08,CRU-CY4.10,71.7,61.9,-9.800000000000004
2006,5,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
2006,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2006,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2006,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2006,9,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
2006,10,pre,CRU-CY4.08,CRU-CY4.10,42.2,44.4,2.1999999999999957
2006,11,pre,CRU-CY4.08,CRU-CY4.10,19.6,17.2,-2.400000000000002
2006,12,pre,CRU-CY4.08,CRU-CY4.10,61.1,60.9,-0.20000000000000284
2007,1,pre,CRU-CY4.08,CRU-CY4.10,76.3,78.6,2.299999999999997
2007,2,pre,CRU-CY4.08,CRU-CY4.10,84.5,90.6,6.099999999999994
2007,3,pre,CRU-CY4.08,CRU-CY4.10,44.0,41.0,-3.0
2007,4,pre,CRU-CY4.08,CRU-CY4.10,10.7,14.7,4.0
2007,5,pre,CRU-CY4.08,CRU-CY4.10,6.0,9.1,3.0999999999999996
2007,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2007,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2007,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2007,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2007,10,pre,CRU-CY4.08,CRU-CY4.10,3.3,2.1,-1.1999999999999997
2007,11,pre,CRU-CY4.08,CRU-CY4.10,62.6,54.5,-8.100000000000001
2007,12,pre,CRU-CY4.08,CRU-CY4.10,52.7,38.8,-13.900000000000006
2008,1,pre,CRU-CY4.08,CRU-CY4.10,117.7,135.5,17.799999999999997
2008,2,pre,CRU-CY4.08,CRU-CY4.10,63.9,50.7,-13.199999999999996
2008,3,pre,CRU-CY4.08,CRU-CY4.10,6.5,4.1,-2.4000000000000004
2008,4,pre,CRU-CY4.08,CRU-CY4.10,0.8,0.4,-0.4
2008,5,pre,CRU-CY4.08,CRU-CY4.10,3.5,3.0,-0.5
2008,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2008,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2008,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2008,9,pre,CRU-CY4.08,CRU-CY4.10,1.6,1.5,-0.10000000000000009
2008,10,pre,CRU-CY4.08,CRU-CY4.10,26.7,25.2,-1.5
2008,11,pre,CRU-CY4.08,CRU-CY4.10,14.7,14.7,0.0
2008,12,pre,CRU-CY4.08,CRU-CY4.10,62.0,53.1,-8.899999999999999
2009,1,pre,CRU-CY4.08,CRU-CY4.10,33.7,26.6,-7.100000000000001
2009,2,pre,CRU-CY4.08,CRU-CY4.10,106.9,111.9,5.0
2009,3,pre,CRU-CY4.08,CRU-CY4.10,39.5,38.5,-1.0
2009,4,pre,CRU-CY4.08,CRU-CY4.10,4.7,3.9,-0.8000000000000003
2009,5,pre,CRU-CY4.08,CRU-CY4.10,0.3,1.5,1.2
2009,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2009,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2009,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
2009,9,pre,CRU-CY4.08,CRU-CY4.10,0.8,0.8,0.0
2009,10,pre,CRU-CY4.08,CRU-CY4.10,30.3,31.2,0.8999999999999986
2009,11,pre,CRU-CY4.08,CRU-CY4.10,54.9,50.0,-4.899999999999999
2009,12,pre,CRU-CY4.08,CRU-CY4.10,82.8,76.3,-6.5
2010,1,pre,CRU-CY4.08,CRU-CY4.10,87.0,118.3,31.299999999999997
2010,2,pre,CRU-CY4.08,CRU-CY4.10,108.0,115.5,7.5
2010,3,pre,CRU-CY4.08,CRU-CY4.10,10.1,14.7,4.6
2010,4,pre,CRU-CY4.08,CRU-CY4.10,1.9,2.8,0.8999999999999999
