year,month,variable,old_product,new_product,old_value,new_value,delta_new_minus_old
1950,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,62.48,87.6,25.119999999999997
1950,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.88,39.6,14.720000000000002
1950,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.75,12.4,3.6500000000000004
1950,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.92,17.1,6.1800000000000015
1950,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1950,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1950,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1950,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.16,0.3,0.13999999999999999
1950,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.65,18.6,7.950000000000001
1950,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,17.83,27.8,9.970000000000002
1950,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.25,40.5,16.25
1951,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,43.44,69.5,26.060000000000002
1951,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,54.93,76.8,21.869999999999997
1951,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.62,23.5,8.88
1951,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,11.79,22.6,10.810000000000002
1951,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.27,0.6,0.32999999999999996
1951,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1951,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1951,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1951,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.47,0.8,0.33000000000000007
1951,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.92,11.4,5.48
1951,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,26.22,42.6,16.380000000000003
1951,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,154.47,231.1,76.63
1952,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,52.35,73.4,21.050000000000004
1952,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,71.45,107.7,36.25
1952,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,32.65,51.9,19.25
1952,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.26,7.0,2.74
1952,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.35,0.8,0.45000000000000007
1952,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1952,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1952,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1952,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1952,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.48,11.8,3.3200000000000003
1952,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.16,25.6,11.440000000000001
1952,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,27.31,50.8,23.49
1953,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,64.11,110.0,45.89
1953,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,72.4,110.2,37.8
1953,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,86.24,128.8,42.56000000000002
1953,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.17,11.0,3.83
1953,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.24,0.6,0.36
1953,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1953,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1953,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1953,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.03,0.1,0.07
1953,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.84,1.4,0.5599999999999999
1953,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,87.48,132.8,45.32000000000001
1953,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,74.66,106.3,31.64
1954,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,45.73,82.1,36.37
1954,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,81.85,122.9,41.05000000000001
1954,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,15.02,20.0,4.98
1954,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,23.74,34.5,10.760000000000002
1954,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.19,0.5,0.31
1954,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1954,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1954,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1954,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.27,0.5,0.22999999999999998
1954,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.99,3.8,1.8099999999999998
1954,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,47.05,68.8,21.75
1954,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,91.02,123.1,32.08
1955,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.36,15.1,4.74
1955,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,16.79,28.7,11.91
1955,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,23.47,38.9,15.43
1955,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.24,14.0,4.76
1955,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.04,4.5,2.46
1955,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1955,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1955,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1955,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1955,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.91,7.5,3.59
1955,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,89.69,137.1,47.41
1955,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,83.41,125.2,41.790000000000006
1956,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,76.72,115.4,38.68000000000001
1956,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,25.31,43.3,17.99
1956,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,45.67,67.8,22.129999999999995
1956,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,12.19,16.9,4.709999999999999
1956,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.67,5.4,2.7300000000000004
1956,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1956,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1956,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1956,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1956,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.68,0.9,0.21999999999999997
1956,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.17,21.1,6.9300000000000015
1956,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,62.17,95.6,33.42999999999999
1957,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,72.35,106.7,34.35000000000001
1957,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,64.5,92.2,27.700000000000003
1957,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,56.28,81.6,25.319999999999993
1957,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,16.18,20.7,4.52
1957,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,11.23,15.6,4.369999999999999
1957,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.1,0.08
1957,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1957,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1957,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.07,0.2,0.13
1957,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.03,7.8,2.7699999999999996
1957,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,33.94,51.5,17.560000000000002
1957,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,72.52,119.3,46.78
1958,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,99.29,155.1,55.80999999999999
1958,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.36,12.0,3.6400000000000006
1958,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.66,8.9,4.24
1958,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.59,8.6,3.01
1958,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.28,2.9,1.6199999999999999
1958,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.11,0.1,-0.009999999999999995
1958,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1958,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1958,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.15,0.3,0.15
1958,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.45,8.6,4.1499999999999995
1958,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.03,6.2,2.17
1958,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,17.43,33.7,16.270000000000003
1959,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,62.41,103.2,40.790000000000006
1959,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,84.56,117.2,32.64
1959,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,25.15,38.8,13.649999999999999
1959,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.87,7.4,2.5300000000000002
1959,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.08,4.0,1.92
1959,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1959,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1959,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1959,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.57,1.1,0.5300000000000001
1959,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.83,3.0,1.17
1959,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.85,22.5,7.65
1959,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,17.3,28.3,11.0
1960,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,47.67,78.3,30.629999999999995
1960,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.98,16.3,6.32
1960,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,37.37,58.8,21.43
1960,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.3,15.5,6.199999999999999
1960,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.39,0.7,0.30999999999999994
1960,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1960,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1960,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1960,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.06,0.1,0.04000000000000001
1960,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.55,1.0,0.44999999999999996
1960,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,43.63,67.6,23.96999999999999
1960,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,22.35,33.2,10.850000000000001
1961,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,74.62,110.5,35.879999999999995
1961,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,72.47,110.9,38.43000000000001
1961,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,16.41,24.7,8.29
1961,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.59,21.8,7.210000000000001
1961,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,6.87,10.3,3.4300000000000006
1961,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1961,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1961,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1961,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.39,0.8,0.41000000000000003
1961,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,6.9,7.1,0.1999999999999993
1961,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,19.44,31.8,12.36
1961,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,120.94,181.9,60.96000000000001
1962,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,53.85,83.2,29.35
1962,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,46.82,76.4,29.580000000000005
1962,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.73,6.7,2.97
1962,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,11.92,17.6,5.6800000000000015
1962,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.69,5.1,2.4099999999999997
1962,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1962,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1962,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1962,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1962,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.82,15.0,6.18
1962,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.09,5.6,2.51
1962,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,56.48,94.5,38.02
1963,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,39.64,69.0,29.36
1963,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,50.99,76.4,25.410000000000004
1963,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,23.42,37.4,13.979999999999997
1963,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,13.46,21.3,7.84
1963,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.84,12.8,4.960000000000001
1963,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.1,0.060000000000000005
1963,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.07,0.0,-0.07
1963,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1963,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.07,0.1,0.03
1963,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,20.42,32.7,12.280000000000001
1963,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,25.04,39.7,14.660000000000004
1963,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,99.03,142.8,43.77000000000001
1964,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,57.82,85.3,27.479999999999997
1964,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,90.26,139.0,48.739999999999995
1964,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.44,57.9,22.46
1964,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.84,11.8,2.960000000000001
1964,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.1,3.9,1.7999999999999998
1964,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1964,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1964,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1964,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.0,-0.02
1964,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.4,2.9,1.5
1964,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,79.4,126.4,47.0
1964,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,66.45,93.8,27.349999999999994
1965,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,127.91,178.2,50.28999999999999
1965,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,33.32,55.5,22.18
1965,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.93,37.8,12.869999999999997
1965,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,26.3,38.5,12.2
1965,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.21,0.4,0.19000000000000003
1965,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.1,0.08
1965,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1965,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1965,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.08,0.3,0.21999999999999997
1965,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,27.08,40.9,13.82
1965,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,19.58,34.1,14.520000000000003
1965,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,41.09,67.5,26.409999999999997
1966,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,41.55,63.6,22.050000000000004
1966,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,38.56,56.5,17.939999999999998
1966,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,51.35,75.3,23.949999999999996
1966,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.53,0.9,0.37
1966,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.57,1.1,0.5300000000000001
1966,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1966,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1966,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1966,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.28,0.6,0.31999999999999995
1966,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,21.07,30.6,9.530000000000001
1966,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,18.06,26.3,8.240000000000002
1966,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,122.29,194.6,72.30999999999999
1967,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,97.42,152.5,55.08
1967,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,44.17,69.4,25.230000000000004
1967,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,73.29,116.2,42.91
1967,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.53,6.2,2.6700000000000004
1967,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.32,13.9,4.58
1967,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1967,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1967,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1967,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.06,0.2,0.14
1967,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,17.63,26.9,9.27
1967,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,49.45,72.8,23.349999999999994
1967,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,50.09,83.1,33.00999999999999
1968,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,98.17,152.3,54.13000000000001
1968,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,25.14,36.2,11.060000000000002
1968,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,15.99,22.1,6.110000000000001
1968,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.33,30.4,6.07
1968,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.26,4.8,0.54
1968,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1968,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1968,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1968,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.08,0.2,0.12000000000000001
1968,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,13.47,21.2,7.729999999999999
1968,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,33.25,51.8,18.549999999999997
1968,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,90.87,149.4,58.53
1969,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,116.89,191.0,74.11
1969,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.95,24.6,9.650000000000002
1969,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,71.11,103.9,32.790000000000006
1969,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,13.03,17.0,3.9700000000000006
1969,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.3,1.9,0.5999999999999999
1969,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1969,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1969,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1969,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.12,0.3,0.18
1969,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,15.87,25.1,9.230000000000002
1969,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,30.65,47.1,16.450000000000003
1969,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,33.13,58.1,24.97
1970,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,76.66,117.5,40.84
1970,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,23.23,37.7,14.470000000000002
1970,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,54.27,83.9,29.630000000000003
1970,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,15.37,22.5,7.130000000000001
1970,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.82,3.4,1.5799999999999998
1970,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1970,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1970,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.09,0.1,0.010000000000000009
1970,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.31,0.6,0.29
1970,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.26,13.9,5.640000000000001
1970,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,22.07,33.4,11.329999999999998
1970,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,54.45,82.7,28.25
1971,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,52.06,75.2,23.14
1971,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,58.69,94.9,36.21000000000001
