year,month,pre,tmp,tmx,pet,wet,date,days_in_month,pet_mm,balance_mm,product,geography_id,source_status,pre_baseline_n,pre_anomaly,tmp_baseline_n,tmp_anomaly,tmx_baseline_n,tmx_anomaly,pet_mm_baseline_n,pet_mm_anomaly,balance_mm_baseline_n,balance_mm_anomaly,wet_baseline_n,wet_anomaly
1903,3,54.8,13.0,18.4,3.1,8.4,1903-03-01,31,96.10000000000001,-41.30000000000001,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,10.630000000000003,30.0,-2.163333333333332,30.0,-2.2166666666666686,30.0,-4.133333333333326,30.0,14.763333333333314,30.0,2.036666666666666
1903,4,3.8,16.4,22.6,4.2,1.4,1903-04-01,30,126.0,-122.2,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-12.219999999999999,30.0,-1.9933333333333323,30.0,-2.0499999999999936,30.0,-8.400000000000006,30.0,-3.819999999999993,30.0,-1.0933333333333333
1903,5,1.1,19.8,26.3,5.2,0.3,1903-05-01,31,161.20000000000002,-160.10000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-3.483333333333333,30.0,-1.7566666666666677,30.0,-1.6800000000000033,30.0,-6.509999999999991,30.0,3.0266666666666424,30.0,-0.8000000000000003
1903,6,0.2,21.1,27.3,6.0,0.3,1903-06-01,30,180.0,-179.8,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.09333333333333332,30.0,-3.213333333333331,30.0,-3.25,30.0,-13.900000000000006,30.0,13.99333333333334,30.0,0.24999999999999997
1903,7,0.0,22.5,28.4,5.9,0.0,1903-07-01,31,182.9,-182.9,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-3.8000000000000007,30.0,-3.7533333333333303,30.0,-19.11666666666673,30.0,19.11666666666673,30.0,0.0
1903,8,0.0,23.7,29.5,5.6,0.0,1903-08-01,31,173.6,-173.6,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-3.0133333333333283,30.0,-2.9099999999999966,30.0,-12.813333333333361,30.0,12.813333333333361,30.0,0.0
1903,9,0.0,21.3,27.2,4.5,0.0,1903-09-01,30,135.0,-135.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.4133333333333333,30.0,-3.7966666666666598,30.0,-3.676666666666666,30.0,-12.400000000000006,30.0,11.98666666666665,30.0,-0.09333333333333334
1903,10,5.2,19.0,24.9,3.3,1.4,1903-10-01,31,102.3,-97.1,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-10.759999999999998,30.0,-3.4233333333333285,30.0,-3.370000000000001,30.0,-10.023333333333326,30.0,-0.7366666666666362,30.0,-1.1799999999999997
1903,11,46.6,14.8,20.4,2.3,4.9,1903-11-01,30,69.0,-22.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-4.726666666666667,30.0,-2.9166666666666607,30.0,-2.939999999999994,30.0,-5.799999999999997,30.0,1.073333333333327,30.0,-0.03333333333333233
1903,12,76.0,12.6,17.4,1.7,8.4,1903-12-01,31,52.699999999999996,23.300000000000004,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-15.486666666666665,30.0,-1.1999999999999993,30.0,-1.2366666666666681,30.0,-4.960000000000001,30.0,-10.526666666666664,30.0,-0.5499999999999989
