year,product,geography_id,rain_mm,rain_mm_months,former_mm,former_mm_months,latter_mm,latter_mm_months,pet_mm,pet_mm_months,balance_mm,balance_mm_months,wet_days,wet_days_months,spring_tmx_c,spring_tmx_c_months,annual_tmp_c,annual_tmp_c_months,rain_mm_baseline_n,rain_mm_anomaly,rain_mm_z,rain_percent_baseline,former_mm_baseline_n,former_mm_anomaly,former_mm_z,latter_mm_baseline_n,latter_mm_anomaly,latter_mm_z,pet_mm_baseline_n,pet_mm_anomaly,pet_mm_z,balance_mm_baseline_n,balance_mm_anomaly,balance_mm_z,wet_days_baseline_n,wet_days_anomaly,wet_days_z,spring_tmx_c_baseline_n,spring_tmx_c_anomaly,spring_tmx_c_z,annual_tmp_c_baseline_n,annual_tmp_c_anomaly,annual_tmp_c_z
2004,CRU-CY4.10,CRU-CY:Israel,424.90000000000003,12,36.5,2,35.1,2,1489.9,12,-1065.0,12,46.5,12,24.56847826086956,3,19.654371584699454,12,30,16.610000000000127,0.16670758740651928,104.06818682798993,30,-27.319999999999986,-0.6385962964094939,30,-25.09000000000001,-0.8800162542516505,30,-11.696666666666488,-0.41103733864011854,30,28.306666666666843,0.23988586542088194,30,-1.1099999999999994,-0.15961116442212334,30,0.15547101449275047,0.16127871448751546,30,-0.09155178780846995,-0.1510627054636097
2005,CRU-CY4.10,CRU-CY:Israel,341.90000000000003,12,66.0,2,46.4,2,1490.8,12,-1148.9,12,44.7,12,24.127173913043475,3,19.526027397260275,12,30,-66.38999999999987,-0.6663285206453167,83.73949888559603,30,2.180000000000014,0.05095680549680477,30,-13.790000000000013,-0.4836757332056703,30,-10.796666666666624,-0.37941007120414905,30,-55.59333333333325,-0.4711277041320582,30,-2.9099999999999966,-0.418440079701242,30,-0.28583333333333627,-0.2965107850365995,30,-0.21989597524764903,-0.3628337767795686
2006,CRU-CY4.10,CRU-CY:Israel,372.5,12,78.0,2,70.6,2,1496.6,12,-1124.1000000000001,12,42.00000000000001,12,24.23260869565217,3,19.4386301369863,12,30,-35.78999999999991,-0.35920918442379673,91.23417178965933,30,14.180000000000014,0.33145298254343475,30,10.409999999999982,0.36512432071580964,30,-4.99666666666667,-0.1755899032834276,30,-30.793333333333294,-0.26095921158244123,30,-5.609999999999992,-0.8066834526199199,30,-0.1803985507246395,-0.1871374317020191,30,-0.30729323552162313,-0.5070414094553376
2007,CRU-CY4.10,CRU-CY:Israel,356.5,12,61.599999999999994,2,55.7,2,1487.6,12,-1131.1,12,50.5,12,24.00978260869565,3,19.72109589041096,12,30,-51.78999999999991,-0.5197944582651145,87.31538857184846,30,-2.2199999999999918,-0.05189179275362635,30,-4.490000000000009,-0.15748397694658897,30,-13.99666666666667,-0.49186257764317026,30,-37.79333333333307,-0.32028096351176677,30,2.8900000000000006,0.4155642028648079,30,-0.40322463768115924,-0.41828730215138554,30,-0.024827482096963394,-0.0409659571396119
2008,CRU-CY4.10,CRU-CY:Israel,290.6,12,56.6,2,4.5,2,1541.8999999999999,12,-1251.3,12,36.9,12,25.992391304347827,3,19.951912568306007,12,30,-117.68999999999988,-1.1812050548990418,71.17490019348995,30,-7.219999999999985,-0.16876519985638866,30,-55.69000000000001,-1.953292355491208,30,40.303333333333285,1.4163158909939422,30,-157.9933333333331,-1.338920189498219,30,-10.71,-1.5400320459107584,30,1.5793840579710157,1.6383827646761675,30,0.2059891957980824,0.3398872480636879
2009,CRU-CY4.10,CRU-CY:Israel,276.2,12,39.9,2,42.4,2,1493.3999999999999,12,-1217.2,12,36.20000000000001,12,23.857608695652175,3,19.861369863013696,12,30,-132.08999999999992,-1.3257318013562283,67.64799529746016,30,-23.919999999999987,-0.5591223795796154,30,-17.790000000000013,-0.6239732627794686,30,-8.196666666666715,-0.2880424097224488,30,-123.8933333333332,-1.049938512242496,30,-11.40999999999999,-1.6406877351859699,30,-0.555398550724636,-0.5761457502631477,30,0.11544649050577149,0.19048955361270764
2010,CRU-CY4.10,CRU-CY:Israel,410.6,12,81.2,2,17.5,2,1572.6000000000001,12,-1162.0000000000002,12,48.7,12,26.06630434782609,3,21.383561643835613,12,30,2.310000000000116,0.023184498910841417,100.56577432707147,30,17.380000000000017,0.4062519630892028,30,-42.69000000000001,-1.4973253843763634,30,71.00333333333356,2.495157124643296,30,-68.69333333333338,-0.5821441255998008,30,1.0900000000000034,0.15673528758568925,30,1.6532971014492794,1.7150568680447416,30,1.6376382713276882,2.7021434945110103
2011,CRU-CY4.10,CRU-CY:Israel,373.90000000000003,12,7.4,2,94.1,2,1515.0,12,-1141.1,12,47.199999999999996,12,23.76521739130435,3,19.385479452054796,12,30,-34.38999999999987,-0.3451579729626811,91.57706532121779,30,-56.41999999999999,-1.3187995257475715,30,33.90999999999998,1.189372306961875,30,13.403333333333421,0.47101200874093835,30,-47.79333333333307,-0.405026323410806,30,-0.4100000000000037,-0.058955475146910984,30,-0.6477898550724603,-0.6719883794738598,30,-0.3604439204531289,-0.5947413490763349
2012,CRU-CY4.10,CRU-CY:Israel,415.0,12,85.30000000000001,2,69.4,2,1508.0,12,-1093.0,12,40.9,12,24.414130434782606,3,20.12814207650273,12,30,6.710000000000093,0.06734544921720358,101.64343971196946,30,21.480000000000025,0.5020881569134682,30,9.209999999999994,0.3230350618436705,30,6.403333333333421,0.22502215090558295,30,0.3066666666668425,0.0025988577035720275,30,-6.710000000000001,-0.9648566786238273,30,0.0011231884057956165,0.001165145688442431,30,0.3822187039948055,0.6306702783897812
2013,CRU-CY4.10,CRU-CY:Israel,469.6,12,102.3,2,24.3,2,1517.7,12,-1048.1,12,48.5,12,25.544565217391302,3,19.866575342465755,12,30,61.310000000000116,0.6153426962007007,115.01628744274905,30,38.48000000000001,0.8994577410628604,30,-35.890000000000015,-1.2588195841009062,30,16.103333333333467,0.5658938110488627,30,45.20666666666693,0.38310552365025907,30,0.8900000000000006,0.1279765192213423,30,1.131557971014491,1.1738279030901164,30,0.12065196995783012,0.19907872295703863
2014,CRU-CY4.10,CRU-CY:Israel,323.8,12,24.900000000000002,2,64.69999999999999,2,1517.1,12,-1193.3,12,38.2,12,25.292391304347827,3,20.101095890410956,12,30,-84.4899999999999,-0.8479906116783076,79.3063753704475,30,-38.91999999999999,-0.9097426008879029,30,4.509999999999977,0.15818546459445684,30,15.50333333333333,0.5448089660915417,30,-99.99333333333311,-0.8473971020837913,30,-9.409999999999997,-1.3531000515425051,30,0.8793840579710164,0.9122339033620545,30,0.35517251790303206,0.5860434049960804
2015,CRU-CY4.10,CRU-CY:Israel,469.8,12,130.1,2,58.0,2,1503.1000000000001,12,-1033.3000000000002,12,51.800000000000004,12,24.71195652173913,3,19.93178082191781,12,30,61.510000000000105,0.6173500121237171,115.0652722329717,30,66.28,1.5492738845542195,30,-2.190000000000012,-0.07681289744165502,30,1.5033333333335577,0.05282925042083897,30,60.00666666666666,0.5085286563008349,30,4.190000000000005,0.6024961972330611,30,0.2989492753623182,0.31011667985003827,30,0.1858574494098839,0.3066693705333142
2016,CRU-CY4.10,CRU-CY:Israel,347.8,12,97.6,2,59.5,2,1543.9999999999998,12,-1196.2,12,45.3,12,25.88369565217391,3,20.33005464480874,12,30,-60.489999999999895,-0.607112700916331,85.1845501971638,30,33.78000000000001,0.7895967383862635,30,-0.6900000000000119,-0.024201323851480636,30,42.403333333333194,1.4901128483445456,30,-102.8933333333332,-0.8719732564545135,30,-2.3100000000000023,-0.3321637746082031,30,1.4706884057970981,1.5256267303106172,30,0.5841312723008159,0.9638309906548667
2017,CRU-CY4.10,CRU-CY:Israel,333.3,12,32.3,2,37.0,2,1499.6,12,-1166.3000000000002,12,41.0,12,24.69782608695652,3,19.98164383561644,12,30,-74.9899999999999,-0.7526431053350252,81.6331529060227,30,-31.51999999999999,-0.7367699583758145,30,-23.190000000000012,-0.8133749277040964,30,-1.9966666666666697,-0.07016567849684671,30,-72.99333333333334,-0.6185846303563872,30,-6.609999999999999,-0.9504772944416537,30,0.2848188405797103,0.29545839538251817,30,0.2357204631085139,0.38894457162105545
2018,CRU-CY4.10,CRU-CY:Israel,326.29999999999995,12,26.5,2,39.7,2,1539.1,12,-1212.8000000000002,12,43.0,12,26.471739130434777,3,20.670136986301372,12,30,-81.98999999999995,-0.8228991626406023,79.91868524823043,30,-37.319999999999986,-0.8723431106150189,30,-20.49000000000001,-0.7186740952417824,30,37.50333333333333,1.3179199478598016,30,-119.49333333333334,-1.0126505538869197,30,-4.609999999999999,-0.6628896107981882,30,2.0587318840579663,2.1356368762282174,30,0.924213613793448,1.5249752327941049
2019,CRU-CY4.10,CRU-CY:Israel,525.0000000000001,12,70.3,2,80.9,2,1487.8999999999999,12,-962.9000000000001,12,57.2,12,24.044565217391302,3,20.055890410958906,12,30,116.7100000000002,1.1713692068762644,128.58507433441923,30,6.480000000000011,0.15146793560518043,30,20.709999999999994,0.7263904593683408,30,-13.696666666666715,-0.48132015516451376,30,130.40666666666675,1.105135989990072,30,9.590000000000003,1.3789829430704181,30,-0.36844202898550904,-0.382205371154413,30,0.3099670384509814,0.5114532501637942
2020,CRU-CY4.10,CRU-CY:Israel,499.7,12,25.0,2,83.2,2,1514.2999999999997,12,-1014.6,12,53.300000000000004,12,24.23804347826087,3,20.13169398907104,12,30,91.41000000000008,0.9174437426146794,122.38849837125575,30,-38.819999999999986,-0.9074051327458476,30,23.00999999999999,0.8070615388732747,30,12.703333333333148,0.4464130229573932,30,78.70666666666682,0.6670024793120396,30,5.690000000000005,0.8181869599656604,30,-0.1749637681159406,-0.18149962998373845,30,0.3857706165631143,0.6365310216366682
2021,CRU-CY4.10,CRU-CY:Israel,395.09999999999997,12,134.1,2,29.5,2,1551.8999999999999,12,-1156.8000000000002,12,45.5,12,25.465217391304346,3,20.46191780821918,12,30,-13.18999999999994,-0.13238248512293574,96.76945308481719,30,70.28,1.6427726102364295,30,-30.690000000000012,-1.0764327956549684,30,50.303333333333285,1.7677299736158785,30,-63.49333333333334,-0.5380765384523,30,-2.1099999999999994,-0.30340500624385613,30,1.0522101449275354,1.0915159980032692,30,0.7159944357112558,1.1814084590211178
2022,CRU-CY4.10,CRU-CY:Israel,492.80000000000007,12,41.5,2,52.0,2,1490.0,12,-997.1999999999999,12,51.800000000000004,12,23.73478260869565,3,19.822465753424655,12,30,84.51000000000016,0.848191343270612,120.69852310857483,30,-22.319999999999986,-0.5217228893067314,30,-8.190000000000012,-0.28725919180235254,30,-11.596666666666579,-0.40752319781390234,30,96.10666666666691,0.8144594055363686,30,4.190000000000005,0.6024961972330611,30,-0.6782246376811614,-0.7035600690962182,30,0.07654238091673093,0.1262968143024927
2023,CRU-CY4.10,CRU-CY:Israel,511.5,12,113.6,2,83.7,2,1518.4,12,-1006.9,12,56.0,12,24.5,3,20.702465753424658,12,30,103.2100000000001,1.0358753820726514,125.27860099439127,30,49.78000000000001,1.1635916411151035,30,23.50999999999999,0.8245987300699995,30,16.803333333333512,0.5904927968323999,30,86.40666666666687,0.7322564064343002,30,8.39,1.2064303328843382,30,0.08699275362318915,0.09024241283722577,30,0.9565423809167335,1.5783184950378017
2024,CRU-CY4.10,CRU-CY:Israel,452.2,12,89.3,2,40.6,2,1569.1,12,-1116.9,12,52.2,12,25.618478260869562,3,20.608743169398906,12,30,43.91000000000008,0.4407062108982673,110.75461069337973,30,25.48000000000001,0.5955868825956778,30,-19.59000000000001,-0.6871071510876778,30,67.50333333333333,2.3721621957256103,30,-23.59333333333325,-0.19994255245513257,30,4.590000000000003,0.6600137339617541,30,1.2054710144927512,1.250502006458687,30,0.8628197968909816,1.4236739223333381
2025,CRU-CY4.10,CRU-CY:Israel,218.8,12,29.7,2,49.9,2,1552.5,12,-1333.6999999999998,12,33.1,12,25.703260869565216,3,20.73041095890411,12,30,-189.4899999999999,-1.9018314712619555,53.589360503563654,30,-34.11999999999999,-0.797544130069251,30,-10.290000000000013,-0.36091539482859675,30,50.90333333333342,1.7888148185731994,30,-240.39333333333298,-2.0372219550663013,30,-14.509999999999998,-2.0864486448333426,30,1.2902536231884056,1.3384517132638147,30,0.9844875863961846,1.6244287725704905
2026,CRU-CY4.10,CRU-CY:Israel,,3,31.400000000000002,2,,0,,3,,3,,3,,0,,0,30,,,,30,-32.41999999999999,-0.7578071716543117,30,,,30,,,30,,,30,,,30,,,30,,
