year,product,geography_id,rain_mm,rain_mm_months,former_mm,former_mm_months,latter_mm,latter_mm_months,pet_mm,pet_mm_months,balance_mm,balance_mm_months,wet_days,wet_days_months,spring_tmx_c,spring_tmx_c_months,annual_tmp_c,annual_tmp_c_months,rain_mm_baseline_n,rain_mm_anomaly,rain_mm_z,rain_percent_baseline,former_mm_baseline_n,former_mm_anomaly,former_mm_z,latter_mm_baseline_n,latter_mm_anomaly,latter_mm_z,pet_mm_baseline_n,pet_mm_anomaly,pet_mm_z,balance_mm_baseline_n,balance_mm_anomaly,balance_mm_z,wet_days_baseline_n,wet_days_anomaly,wet_days_z,spring_tmx_c_baseline_n,spring_tmx_c_anomaly,spring_tmx_c_z,annual_tmp_c_baseline_n,annual_tmp_c_anomaly,annual_tmp_c_z
1998,CRU-CY4.08,CRU-CY:Israel,439.19999999999993,12,76.19999999999999,2,96.7,2,1499.1,12,-1059.9,12,56.00000000000001,12,23.948913043478257,3,20.069041095890412,12,30,32.279999999999916,0.3290303792737702,107.93276319669712,30,12.636666666666663,0.3056175660741701,30,36.75,1.242908441132277,30,-2.696666666666715,-0.09599319974387788,30,34.97666666666646,0.2996239267177914,30,8.38000000000001,1.2153477739006406,30,-0.430615942028993,-0.4672432339819969,30,0.3346329066546865,0.5557104503230015
1999,CRU-CY4.08,CRU-CY:Israel,249.9,12,13.7,2,52.400000000000006,2,1515.1,12,-1265.1999999999998,12,34.6,12,24.569565217391304,3,19.89780821917808,12,30,-157.02,-1.6005065103335667,61.412562665880266,30,-49.86333333333333,-1.2059438593783993,30,-7.549999999999997,-0.25534581579724325,30,13.303333333333285,0.47355854162893485,30,-170.32333333333327,-1.4590568744400145,30,-13.019999999999996,-1.8882849661320187,30,0.19003623188405427,0.20620031655325902,30,0.16340002994235547,0.2713513895863194
2000,CRU-CY4.08,CRU-CY:Israel,324.2,12,21.7,2,51.699999999999996,2,1511.1,12,-1186.8999999999999,12,37.800000000000004,12,24.18152173913044,3,19.301366120218578,12,30,-82.72000000000003,-0.8431658294153145,79.67167993708837,30,-41.86333333333333,-1.0124639969204705,30,-8.250000000000007,-0.2790202622950012,30,9.303333333333285,0.3311706062857317,30,-92.02333333333331,-0.7883081811586882,30,-9.819999999999993,-1.424190350800032,30,-0.198007246376811,-0.2148493288777081,30,-0.4330420690171479,-0.7191343062702747
2001,CRU-CY4.08,CRU-CY:Israel,394.1,12,74.8,2,27.799999999999997,2,1505.8,12,-1111.7,12,51.0,12,25.3,3,20.026301369863013,12,30,-12.819999999999993,-0.13067439474255707,96.84950358792882,30,11.236666666666672,0.2717585901440328,30,-32.150000000000006,-1.0873335070041557,30,4.00333333333333,0.14250659195598908,30,-16.823333333333494,-0.1441153109830093,30,3.3800000000000026,0.4901999374444109,30,0.920471014492751,0.99876435501156,30,0.2918931806272873,0.4847344287631234
2002,CRU-CY4.08,CRU-CY:Israel,517.5,12,75.8,2,85.5,2,1487.4,12,-969.9000000000001,12,52.9,12,24.040217391304346,3,19.878630136986303,12,30,110.57999999999998,1.1271431022333829,127.17487466823945,30,12.236666666666672,0.2959435729512739,30,25.549999999999997,0.8641172971681544,30,-14.396666666666533,-0.5124779106227407,30,124.97666666666646,1.0705994362365578,30,5.280000000000001,0.7657561152977775,30,-0.33931159420290413,-0.36817272917470734,30,0.14422194775057662,0.2395031747838147
2003,CRU-CY4.08,CRU-CY:Israel,581.8000000000001,12,45.300000000000004,2,119.8,2,1481.8,12,-900.0,12,56.2,12,23.89782608695652,3,19.823013698630135,12,30,174.88000000000005,1.7825536780482372,142.97650643861203,30,-18.26333333333332,-0.44169840266957994,30,59.849999999999994,2.02416517555828,30,-19.99666666666667,-0.71182102010323,30,194.87666666666655,1.6693904152961339,30,8.580000000000005,1.2443536873588892,30,-0.48170289855072923,-0.522675540243214,30,0.0886055093944087,0.14714335185653568
2004,CRU-CY4.08,CRU-CY:Israel,385.40000000000003,12,37.0,2,21.4,2,1495.9,12,-1110.5,12,46.5,12,24.56847826086956,3,19.645901639344263,12,30,-21.519999999999982,-0.21935358618251385,94.7114912022019,30,-26.563333333333325,-0.6424337599696813,30,-38.550000000000004,-1.3037855892693684,30,-5.896666666666533,-0.20990354801843394,30,-15.623333333333449,-0.1338356375227587,30,-1.1199999999999974,-0.16243311536619484,30,0.18894927536231165,0.2050209057817399,30,-0.08850654989146278,-0.14697901407369307
2005,CRU-CY4.08,CRU-CY:Israel,374.0,12,79.0,2,46.9,2,1493.8,12,-1119.8,12,44.7,12,24.127173913043475,3,19.526027397260275,12,30,-32.920000000000016,-0.3355539060003887,91.90995773124938,30,15.436666666666675,0.3733355179344455,30,-13.050000000000004,-0.4413593239939108,30,-7.99666666666667,-0.2846572140736205,30,-24.923333333333403,-0.2135031068396975,30,-2.9199999999999946,-0.4234863364904367,30,-0.2523550724637751,-0.2738198674534827,30,-0.20838079197545056,-0.346049003085153
2006,CRU-CY4.08,CRU-CY:Israel,352.9,12,49.8,2,83.5,2,1496.6999999999998,12,-1143.8,12,42.00000000000001,12,24.23260869565217,3,19.447123287671236,12,30,-54.02000000000004,-0.5506264277685602,86.72466332448639,30,-13.763333333333328,-0.3328659800369951,30,23.549999999999997,0.7964760214602754,30,-5.096666666666806,-0.181425960949803,30,-48.9233333333334,-0.4190965760447019,30,-5.61999999999999,-0.8150661681767996,30,-0.14692028985507832,-0.15941702261649474,30,-0.28728490156449027,-0.4770816582726121
2007,CRU-CY4.08,CRU-CY:Israel,344.4,12,61.800000000000004,2,54.7,2,1490.6999999999998,12,-1146.3000000000002,12,50.1,12,23.97717391304348,3,19.704109589041096,12,30,-62.52000000000004,-0.6372670171064492,84.63580064877617,30,-1.7633333333333212,-0.04264618635010154,30,-5.25,-0.17755834873318244,30,-11.096666666666806,-0.3950078639646078,30,-51.42333333333363,-0.44051256242022513,30,2.480000000000004,0.35967332688229,30,-0.4023550724637701,-0.4365785539225924,30,-0.030298600194630154,-0.050315579919010034
2008,CRU-CY4.08,CRU-CY:Israel,312.6,12,65.9,2,7.3,2,1550.8999999999999,12,-1238.3000000000002,12,37.1,12,25.992391304347827,3,19.935519125683058,12,30,-94.32,-0.9614047513352566,76.82099675611914,30,2.33666666666668,0.05651224315958707,30,-52.650000000000006,-1.7806565830099157,30,49.10333333333324,1.7479305629506017,30,-143.42333333333363,-1.2286208610394087,30,-10.519999999999996,-1.5257110479039044,30,1.6128623188405768,1.750049016466823,30,0.20111093644733202,0.33397626723349694
2009,CRU-CY4.08,CRU-CY:Israel,289.3,12,41.4,2,44.2,2,1496.3999999999999,12,-1207.1000000000001,12,36.20000000000001,12,23.823913043478264,3,19.853698630136986,12,30,-117.62,-1.1989018962261757,71.09505553917232,30,-22.163333333333327,-0.5360198356178204,30,-15.75,-0.5326750461995473,30,-5.396666666666761,-0.19210505610054163,30,-112.22333333333358,-0.9613493510729025,30,-11.419999999999987,-1.6562376584660243,30,-0.5556159420289859,-0.6028754727062517,30,0.11929044090125984,0.19810049554055148
2010,CRU-CY4.08,CRU-CY:Israel,377.2,12,85.2,2,12.0,2,1572.6000000000001,12,-1195.4,12,48.7,12,25.99891304347826,3,21.375068493150685,12,30,-29.720000000000027,-0.30293627236730125,92.69635309151676,30,21.636666666666677,0.5232824113393405,30,-47.95,-1.6216995850963998,30,70.80333333333351,2.5203851121874887,30,-100.52333333333354,-0.8611225348354625,30,1.0800000000000054,0.15663193267454617,30,1.6193840579710113,1.7571254810959147,30,1.6406603039149594,2.724573878373793
2011,CRU-CY4.08,CRU-CY:Israel,357.0,12,6.3,2,96.0,2,1518.1,12,-1161.1,12,47.800000000000004,12,23.76413043478261,3,19.37698630136986,12,30,-49.920000000000016,-0.5088350846761666,87.73223237982896,30,-57.26333333333333,-1.3849127321519836,30,36.05,1.2192339946345194,30,16.303333333333285,0.5803494931363372,30,-66.22333333333336,-0.5672952017633088,30,0.18000000000000682,0.02610532211242522,30,-0.6153985507246382,-0.6677430651395949,30,-0.3574218878658648,-0.5935551295503634
2012,CRU-CY4.08,CRU-CY:Israel,464.19999999999993,12,94.89999999999999,2,65.1,2,1508.0,12,-1043.8,12,40.9,12,24.380434782608695,3,20.103005464480873,12,30,57.279999999999916,0.5838556420322669,114.07647694878598,30,31.336666666666666,0.7578767445695791,30,5.1499999999999915,0.1741762849477882,30,6.203333333333376,0.22081995639475244,30,51.0766666666666,0.43754287897614974,30,-6.719999999999999,-0.9745986921971711,30,0.0009057971014456712,0.0009828423095921952,30,0.36859727524514696,0.612113613876244
2013,CRU-CY4.08,CRU-CY:Israel,453.9,12,99.0,2,26.4,2,1520.8,12,-1066.9,12,48.5,12,25.51086956521739,3,19.866575342465755,12,30,46.97999999999996,0.47886763377576674,111.54526688292539,30,35.436666666666675,0.8570351740792679,30,-33.550000000000004,-1.134682399999671,30,19.00333333333333,0.676461349493001,30,27.97666666666646,0.23965916486633182,30,0.8800000000000026,0.1276260192162966,30,1.131340579710141,1.227570044685532,30,0.1321671532300286,0.2194842969079524
2014,CRU-CY4.08,CRU-CY:Israel,307.90000000000003,12,22.0,2,64.2,2,1507.8,12,-1199.9,12,38.3,12,25.125,3,20.093698630136984,12,30,-99.01999999999998,-1.0093119007338538,75.66597857072644,30,-41.563333333333325,-1.005208502078298,30,4.25,0.14373771087924295,30,6.00333333333333,0.21370055962759066,30,-105.02333333333354,-0.8996713103114008,30,-9.32,-1.3516755671544103,30,0.7454710144927503,0.8088792207975916,30,0.3592904409012583,0.5966581550690773
2015,CRU-CY4.08,CRU-CY:Israel,484.1,12,138.4,2,57.7,2,1497.1999999999998,12,-1013.1,12,51.300000000000004,12,24.61195652173913,3,19.88109589041096,12,30,77.18,0.7866965511880314,118.96687309544873,30,74.83666666666667,1.8099234966845676,30,-2.25,-0.0760964351713639,30,-4.596666666666806,-0.16362746903190262,30,81.77666666666653,0.7005311916675506,30,3.680000000000007,0.5337088076317853,30,0.2324275362318815,0.252197336642358,30,0.14668770117523522,0.24359794525842463
2016,CRU-CY4.08,CRU-CY:Israel,355.59999999999997,12,94.69999999999999,2,57.400000000000006,2,1546.8999999999999,12,-1191.3,12,46.0,12,25.74891304347826,3,20.313114754098358,12,30,-51.32000000000005,-0.5231052993906427,87.38818440971198,30,31.136666666666663,0.7530397480081308,30,-2.549999999999997,-0.08624262652754566,30,45.10333333333324,1.6055426276073985,30,-96.4233333333334,-0.8260003171796064,30,-1.6199999999999974,-0.2349478990118177,30,1.3693840579710113,1.4858610036473894,30,0.5787065648626317,0.9610330585226875
2017,CRU-CY4.08,CRU-CY:Israel,338.0,12,27.1,2,39.5,2,1499.6,12,-1161.6000000000001,12,41.1,12,24.565217391304348,3,19.906027397260274,12,30,-68.92000000000002,-0.7025022843726241,83.06300992824141,30,-36.463333333333324,-0.8818650897613683,30,-20.450000000000003,-0.6916320441130631,30,-2.196666666666715,-0.07819470782597747,30,-66.72333333333358,-0.571578399038415,30,-6.519999999999996,-0.9455927787389216,30,0.185688405797098,0.20148267346719798,30,0.17161920802454844,0.28500062450168195
2018,CRU-CY4.08,CRU-CY:Israel,319.29999999999995,12,27.799999999999997,2,36.9,2,1529.9,12,-1210.6,12,42.9,12,26.23695652173913,3,20.66986301369863,12,30,-87.62000000000006,-0.8931115809159802,78.46751204167894,30,-35.76333333333333,-0.8649356017962996,30,-23.050000000000004,-0.7795657025333059,30,28.103333333333467,1.0003939023987931,30,-115.72333333333336,-0.9913317319986304,30,-4.719999999999999,-0.6845395576146797,30,1.8574275362318815,2.015416440057772,30,0.9354548244629051,1.5534695226358575
2019,CRU-CY4.08,CRU-CY:Israel,514.9000000000001,12,67.7,2,82.7,2,1484.8,12,-969.9000000000001,12,56.6,12,23.97826086956522,3,20.03835616438356,12,30,107.98000000000008,1.1006412749065,126.53592843802222,30,4.136666666666677,0.100045212212621,30,22.75,0.7694195111771239,30,-16.99666666666667,-0.6050300685958276,30,124.97666666666646,1.0705994362365578,30,8.980000000000004,1.3023655142753872,30,-0.40126811594203105,-0.43539914315107714,30,0.30394797514783534,0.5047533066389857
2020,CRU-CY4.08,CRU-CY:Israel,503.0,12,24.6,2,86.1,2,1508.2,12,-1005.1999999999999,12,53.6,12,24.106521739130432,3,20.1068306010929,12,30,96.07999999999998,0.9793444498334547,123.61152069202791,30,-38.963333333333324,-0.9423275467794711,30,26.14999999999999,0.884409679880518,30,6.403333333333421,0.22793935316191422,30,89.67666666666662,0.7682057086141987,30,5.980000000000004,0.86727681240165,30,-0.2730072463768174,-0.2962286721122726,30,0.3724224118571726,0.6184658534406849
2021,CRU-CY4.08,CRU-CY:Israel,406.70000000000005,12,131.8,2,29.4,2,1545.8,12,-1139.1,12,46.5,12,25.39782608695652,3,20.40876712328767,12,30,-0.21999999999997044,-0.0022424623122744704,99.94593531898163,30,68.23666666666668,1.6503026101567766,30,-30.550000000000004,-1.0332204864378522,30,44.00333333333333,1.566385945388021,30,-44.22333333333336,-0.3788345216587215,30,-1.1199999999999974,-0.16243311536619484,30,1.0182971014492708,1.1049113244479374,30,0.6743589340519449,1.1198788268245683
2022,CRU-CY4.08,CRU-CY:Israel,483.0,12,39.8,2,61.7,2,1481.1,12,-998.1,12,51.7,12,23.70108695652174,3,19.78958904109589,12,30,76.07999999999998,0.7754842396266572,118.69654969035682,30,-23.76333333333333,-0.5747158081094063,30,1.75,0.05918611624439415,30,-20.696666666666715,-0.7367389087882922,30,96.77666666666653,0.8290271099206783,30,4.080000000000005,0.5917206345482834,30,-0.6784420289855113,-0.7361488898874877,30,0.05518085186016464,0.09163646320074025
2023,CRU-CY4.08,CRU-CY:Israel,521.0,12,106.1,2,90.4,2,1512.3000000000002,12,-991.3000000000001,12,55.6,12,24.333695652173912,3,20.62767123287671,12,30,114.07999999999998,1.1628186390195723,128.0349945935319,30,42.53666666666667,1.0287485520106796,30,30.450000000000003,1.0298384226524584,30,10.503333333333558,0.3738869868887023,30,103.57666666666648,0.8872785928620959,30,7.980000000000004,1.1573359469841416,30,-0.04583333333333783,-0.04973182086556784,30,0.8932630436409852,1.4834034500703366
2024,CRU-CY4.08,CRU-CY:Israel,,3,89.3,2,,0,,3,,3,,3,,0,,0,30,,,,30,25.73666666666667,0.622440840849029,30,,,30,,,30,,,30,,,30,,,30,,
